server_id,name,project,type,quantity,usage_hours,price,price_max,price_net,price_gross,vat,date_from,date_to,is_backup,is_server,is_ceph
,,,bx11,1.0000000000,,2.9000000000,,2.90000000000000000000,3.4510000000000000000000,0.19,2022-11-01,2022-11-30,False,False,False
,,flipdot prod,cx11,1.0000000000,,1.9900000000,,1.99000000000000000000,2.3681000000000000000000,0.19,2022-10-01,2022-10-31,False,True,False
,,flipdot prod,volume,389.1666666667,,0.0400000000,,15.56666666666800000000,18.5243333333349200000000,0.19,2022-10-01,2022-10-31,False,False,False
,,flipdot prod,ip,5.0000000000,,0.5000000000,,2.50000000000000000000,2.9750000000000000000000,0.19,2022-10-01,2022-10-31,False,False,False
,,flipdot prod,cx21,2.0000000000,,4.4000000000,,8.80000000000000000000,10.4720000000000000000000,0.19,2022-10-01,2022-10-31,False,True,False
,,flipdot prod,cx21,484.0000000000,,0.0079000000,,3.82360000000000000000,4.5500840000000000000000,0.19,2022-10-01,2022-10-31,False,True,False
,,flipdot prod,cx21,1.0000000000,,4.8500000000,,4.85000000000000000000,5.7715000000000000000000,0.19,2022-10-01,2022-10-31,False,True,False
,,flipdot prod,backup,1.0000000000,,0.7647200000,,0.76472000000000000000,0.9100168000000000000000,0.19,2022-10-01,2022-10-31,True,False,False
,,flipdot prod,backup,1.0000000000,,0.9700000000,,0.97000000000000000000,1.1543000000000000000000,0.19,2022-10-01,2022-10-31,True,False,False
,,flipdot prod,backup,1.0000000000,,1.0022400000,,1.00224000000000000000,1.1926656000000000000000,0.19,2022-10-01,2022-10-31,True,False,False
,,flipdot prod,backup,1.0000000000,,0.8800000000,,0.88000000000000000000,1.0472000000000000000000,0.19,2022-10-01,2022-10-31,True,False,False
,,flipdot prod,snapshot,0.0535380752,,0.0110000000,,0.00058891882720000000,0.0007008134043680000000,0.19,2022-10-01,2022-10-31,False,False,False
,,flipdot prod,cpx31,261.0000000000,,0.0192000000,,5.01120000000000000000,5.9633280000000000000000,0.19,2022-10-01,2022-10-31,False,True,False
,,flipdot Member,ip,1.0000000000,,0.5000000000,,0.50000000000000000000,0.5950000000000000000000,0.19,2022-10-01,2022-10-31,False,False,False
,,flipdot Member,cx11,1.0000000000,,1.9900000000,,1.99000000000000000000,2.3681000000000000000000,0.19,2022-10-01,2022-10-31,False,True,False
,,flipdot Minecraft,snapshot,17.6304336523,,0.0100000000,,0.17630433652300000000,0.2098021604623700000000,0.19,2022-10-01,2022-10-31,False,False,False
