server_id,name,project,type,quantity,usage_hours,price,price_max,price_net,price_gross,vat,date_from,date_to,is_backup,is_server,is_ceph
5876441,testmailserver,flipdot Dev,backup,1.0,,0.1712,,0.1712,0.203728,0.19,2020-05-01,2020-05-31,True,False,False
5876324,testmailserver,flipdot Dev,cx21,1.0,1,0.008,4.9,0.008,0.009519999999999999,0.19,2020-05-01,2020-05-31,False,True,False
5841381,testmailserver,flipdot Dev,cx21,1.0,1,0.008,4.9,0.008,0.009519999999999999,0.19,2020-05-01,2020-05-31,False,True,False
5841336,testmailserver,flipdot Dev,cx21,1.0,1,0.008,4.9,0.008,0.009519999999999999,0.19,2020-05-01,2020-05-31,False,True,False
5841257,testmailserver,flipdot Dev,cx21,1.0,1,0.008,4.9,0.008,0.009519999999999999,0.19,2020-05-01,2020-05-31,False,True,False
5841257,testmailserver,flipdot Dev,backup,1.0,,0.0016,,0.0016,0.001904,0.19,2020-05-01,2020-05-31,True,False,False
5840803,testmailserver,flipdot Dev,cx21,1.0,1,0.008,4.9,0.008,0.009519999999999999,0.19,2020-05-01,2020-05-31,False,True,False
5840803,testmailserver,flipdot Dev,backup,1.0,,0.0016,,0.0016,0.001904,0.19,2020-05-01,2020-05-31,True,False,False
5840780,testmailserver,flipdot Dev,cx21,1.0,1,0.008,4.9,0.008,0.009519999999999999,0.19,2020-05-01,2020-05-31,False,True,False
5840730,testmailserver,flipdot Dev,cx21,1.0,1,0.008,4.9,0.008,0.009519999999999999,0.19,2020-05-01,2020-05-31,False,True,False
5840288,testmailserver,flipdot Dev,cx21,1.0,1,0.008,4.9,0.008,0.009519999999999999,0.19,2020-05-01,2020-05-31,False,True,False
5840288,testmailserver,flipdot Dev,backup,1.0,,0.0016,,0.0016,0.001904,0.19,2020-05-01,2020-05-31,True,False,False
5840230,ubuntu-2gb-nbg1-1,flipdot Dev,cx11,1.0,1,0.004,2.49,0.004,0.0047599999999999995,0.19,2020-05-01,2020-05-31,False,True,False
5808043,testmailserver,flipdot Dev,cx21,48.0,48,0.008,4.9,0.384,0.45696,0.19,2020-05-01,2020-05-31,False,True,False
5808043,testmailserver,flipdot Dev,backup,1.0,,0.0768,,0.0768,0.09139199999999999,0.19,2020-05-01,2020-05-31,True,False,False
5807992,swarm-manager1,flipdot Dev,cx11,1.0,1,0.004,2.49,0.004,0.0047599999999999995,0.19,2020-05-01,2020-05-31,False,True,False
5673500,swarm-manager1,flipdot Dev,cx11,219.0,219,0.004,2.49,0.876,1.04244,0.19,2020-05-01,2020-05-31,False,True,False
