server_id,name,project,type,quantity,usage_hours,price,price_max,price_net,price_gross,vat,date_from,date_to,is_backup,is_server,is_ceph
907650,gw-17.ffks.de,FFKS,cx31,1.0,744,8.9,8.9,8.9,10.591,0.19,2020-01-01,2020-01-31,False,True,False
907649,gw-01.ffks.de,FFKS,cx31,1.0,744,8.9,8.9,8.9,10.591,0.19,2020-01-01,2020-01-31,False,True,False
2014216,flipdot-datenschutz-1,flipdot Vorstand,cx21,1.0,744,4.9,4.9,4.9,5.831,0.19,2020-01-01,2020-01-31,False,True,True
2014216,flipdot-datenschutz-1,flipdot Vorstand,backup,1.0,,0.98,,0.98,1.1662,0.19,2020-01-01,2020-01-31,True,False,False
3747984,ansible-managed-01,flipdot Member,cx11,1.0,744,2.49,2.49,2.49,2.9631000000000003,0.19,2020-01-01,2020-01-31,False,True,False
2752879,flipdot-minecraft,flipdot Minecraft,cx11,1.0,744,2.49,2.49,2.49,2.9631000000000003,0.19,2020-01-01,2020-01-31,False,True,False
3959397,,flipdot Member,cx11,1.0,1,0.004,2.49,0.004,0.0047599999999999995,0.19,2020-01-01,2020-01-31,False,True,False
3959388,,flipdot Member,cx11,1.0,1,0.004,2.49,0.004,0.0047599999999999995,0.19,2020-01-01,2020-01-31,False,True,False
3959370,,flipdot Member,cx11,1.0,1,0.004,2.49,0.004,0.0047599999999999995,0.19,2020-01-01,2020-01-31,False,True,False
3959339,,flipdot Member,cx11,1.0,1,0.004,2.49,0.004,0.0047599999999999995,0.19,2020-01-01,2020-01-31,False,True,False
